,sentence,joy,trust,fear,surprise,sadness,disgust,anger,anticipation
2699,He went home and played video games the rest of the night.,1,0,0,0,0,0,0,0
2700,Avery was a very funny boy who loved to sing.,1,0,0,0,0,0,0,0
2701,"It didn't matter where he was, he would sing all the time.",1,1,0,0,0,0,0,0
2702,"One day, his singing was annoying his teacher.",0,0,0,0,0,1,1,0
2703,"She kindly asked him to stop, but his answer made everyone laugh.",0,0,1,1,1,1,1,1
2704,"He said that if he would stop singing, Avery wouldn't be Avery!",1,1,0,0,0,0,0,0
2705,My granddaughter Ellie is 20 months old.,1,0,0,0,0,0,0,0
2706,She is in a daycare.,1,0,0,0,0,0,0,0
2707,Last Friday the daycare center celebrated Chinese New Year.,1,0,0,0,0,0,0,0
2708,"Her mom bought her a Chinese outfit, but Ellie did not like it.",0,0,0,0,0,0,0,0
2709,Ellie did wear the outfit and was happy when she went to daycare.,1,0,0,0,0,0,0,0
2710,Bob was eating a muffin.,1,1,0,0,0,0,0,1
2711,But it wasn't tasty enough.,0,0,0,1,1,1,0,0
2712,So he put tons of butter and jam on it.,0,0,0,0,0,0,0,0
2713,"But afterwards, he felt sick.",0,0,1,0,0,1,0,0
2714,Bob decided to use butter and jam more conservatively from then on.,1,0,1,1,0,1,0,0
2715,Matthew found out that his savings wasn't enough for his tuition.,0,0,1,1,1,0,0,0
2716,"Therefore, he dropped out of his classes.",0,0,1,1,1,1,0,0
2717,"In an effort to remain alone, he ignored contact with his friends.",0,0,1,0,1,0,1,1
2718,"When his parents called him tonight, he didn't respond.",0,0,1,1,1,1,1,0
2719,Matthew came home early in the morning.,0,0,1,1,1,1,1,1
2720,I called the police after being rear ended.,0,0,0,0,0,0,1,0
2721,The man was clearly inebriated.,0,0,1,1,1,1,1,0
2722,The police arrived on the site.,0,0,1,1,1,1,1,0
2723,"The man was trying to get away, but his car was stuck to mine.",0,0,1,1,0,0,1,0
2724,The officers ended up having to subdue him.,0,0,1,1,1,1,1,1
2725,Brendan went to buy a toy for his nephew.,1,0,0,0,0,0,0,1
2726,He bought a batman action figure.,1,0,0,0,0,0,0,0
2727,His nephew told him he was a spiderman fan.,0,0,0,1,1,0,0,0
2728,Brendan said tough nuggets.,0,0,0,1,1,0,0,0
2729,He realized his nephew was spoiled.,0,0,0,1,1,1,1,0
2730,One day Henry was walking towards his mailbox.,0,0,0,0,0,0,0,1
2731,He noticed a small young kitten in the grass.,0,0,0,1,0,0,0,1
2732,Henry picked up the cat and noticed it had no tag.,1,0,0,1,0,0,0,0
2733,He asked his neighbors if they knew the cat.,0,1,0,1,0,0,0,1
2734,"Nobody recognized it, so he adopted it himself.",1,0,0,1,0,0,0,0
2735,Kay decided to sign up for a Farmer's CSA.,1,1,0,0,0,0,0,1
2736,She would receive fresh vegetables and fruit from a local farm.,1,0,0,0,0,0,0,1
2737,The boxes she received from the farm were smaller than she expected.,0,0,0,1,1,0,1,1
2738,Some of vegetables were wilted and unusable.,1,1,0,1,1,1,1,0
2739,Kay opted not to sign up for another round of the CSA.,0,0,1,1,1,1,1,0
2740,I wrote the paper about autism for class.,0,0,0,0,0,0,0,0
2741,It was long winded and personal.,0,0,0,1,0,0,0,0
2742,The teacher asked me to stay after class.,0,0,1,1,1,1,1,1
2743,He wanted to talk.,1,1,0,1,0,0,0,1
2744,He told me I was a strong woman for what I was doing as a mother.,0,1,0,1,0,0,0,1
2745,Kevin was lonely and depressed.,0,0,1,0,1,1,1,1
2746,And he had no way to express himself.,0,0,0,0,1,0,1,0
2747,He found a general discussion forum.,1,1,0,0,1,0,0,1
2748,And he made an account and began posting.,1,1,1,1,0,0,0,1
2749,"Right away, Kevin experienced the socializing that he needed.",1,1,0,1,0,0,0,1
2750,Tony has been feeling really tired and dizzy lately.,0,0,0,0,0,0,0,0
2751,He'll be at work and then all of a sudden he'll need to sit down.,0,0,1,0,1,0,1,0
2752,He went to the doctor and they ran some tests.,0,0,1,0,1,0,0,1
2753,The doctor told Tony that he is dehydrated and needs to drink water.,0,0,1,0,0,0,0,0
2754,Tony never drank too much water but now drinks a gallon a day.,0,1,0,0,0,0,0,1
2755,It was a very cold night.,0,0,0,0,0,0,0,0
2756,Ida was shivering.,0,0,1,1,1,0,1,1
2757,She got out of bed and got an extra comforter.,0,0,0,1,0,0,1,0
2758,Then she curled up under it.,1,0,0,0,0,0,0,1
2759,She felt a lot warmer!,1,1,1,1,0,0,0,1
2760,Tia was having trouble seeing the blackboard in class.,0,0,1,0,1,0,0,0
2761,The teacher moved Tia up to the front row.,0,0,0,0,0,0,0,0
2762,Tia was still having trouble seeing.,0,0,0,1,0,0,0,0
2763,Her mother brought her to the eye doctor.,0,0,1,0,0,0,0,1
2764,Tia got glasses and could see in class.,1,0,0,0,0,0,0,0
2765,Mark had a new girlfriend who was a skilled tennis player.,1,1,0,0,0,0,0,1
2766,"He said he was really good at it to impress her, but he really wasn't.",0,0,1,0,0,0,0,1
2767,She then challenged him to a game to test his skills.,0,0,1,0,0,0,0,1
2768,"He tried his hardest at it, but he lost to her very badly.",0,0,1,1,1,1,0,0
2769,"She said she still liked him even if he was bad at it, though.",1,1,0,1,1,0,0,0
2770,Ed and Emma were twins and wanted to have matching Halloween costumes.,1,0,0,0,0,0,0,1
2771,But they couldn't agree on a costume!,0,0,0,0,0,0,1,1
2772,Ed wanted to be a superhero and Emma wanted to be a mermaid.,0,0,0,0,0,0,1,0
2773,Then their mom said she could make costumes that'd please them both.,1,1,0,1,0,0,0,1
2774,Oh Halloween she have them matching costumes - Aquaman costumes!,1,0,0,1,0,0,0,1
2775,It was powerball night.,0,0,0,0,0,0,0,0
2776,Becky stops by the gas station after work.,1,0,0,0,0,0,0,1
2777,She picks up a few tickets not expecting anything.,1,1,1,1,0,0,0,1
2778,She goes to sleep later that night.,1,0,0,0,0,0,0,0
2779,The next morning she wakes up and realizes she has won the jackpot!,1,0,0,1,0,0,0,1
2780,Mike was getting a bad case of insomnia.,0,0,0,0,0,0,1,0
2781,He decided to go for a run to tire himself out.,1,0,0,1,0,0,0,1
2782,He went on to run for an hour around his neighborhood.,1,1,0,0,0,0,0,0
2783,By the time Mike got back he was absolutely exhausted.,1,0,1,1,1,1,0,1
2784,Mike ended up sleeping in!,1,0,0,1,1,0,1,1
2785,Ken was trying to sign some papers.,0,0,1,1,0,1,1,1
2786,His pen stopped working.,0,0,0,0,0,0,1,0
2787,It seemed to have run out of ink.,0,0,0,1,1,1,1,0
2788,He borrowed one from a guy around him.,1,0,0,0,0,0,0,0
2789,Ken then returned the pen and thanked him.,1,1,0,1,0,0,0,0
2790,Zack was excited by his upcoming date.,1,0,0,0,0,0,0,1
2791,He couldn't decide which restaurant he would take his date to.,0,0,0,0,0,0,0,1
2792,He asked his best friend for advice.,1,1,0,0,0,0,0,1
2793,His friend suggested they go to a new restaurant which just opened.,1,1,0,0,0,0,0,1
2794,He took his date there only to find out they only took reservations.,0,0,1,1,1,1,1,0
2795,Terrance is playing outside with his son.,1,1,0,0,0,0,0,1
2796,They are playing catch.,1,1,0,0,0,0,0,1
2797,Moments later a car drives by.,1,0,0,0,0,0,0,1
2798,The driver of the car shoots at Terrence's son.,0,0,1,1,1,1,1,1
2799,Terrance takes the bullet for his son and dies.,0,0,0,0,1,0,1,0
2800,A man desired to be smart.,0,0,1,0,0,0,0,0
2801,He always thought chess players were smart.,1,1,0,0,0,0,0,1
2802,He read the books written by top chess players.,0,0,0,0,0,0,0,0
2803,He learned to think strategically and learned about chess.,1,0,0,0,0,0,0,1
2804,He improved his chess skills and overall intelligence.,1,1,0,0,0,0,0,0
2805,Carlos has spent the whole day at home.,0,0,1,0,1,0,0,0
2806,He decides he should leave the house.,1,0,0,1,0,0,0,1
2807,Carlos visits a local bakery.,1,1,0,0,0,0,0,1
2808,He eats a delicious slice of pie there.,1,0,0,0,0,0,0,0
2809,Carlos is glad he left his home.,1,1,0,1,0,0,0,1
2810,Amanda wanted to plant a garden.,1,0,0,0,0,0,0,1
2811,She wanted something that would be low maintenance.,1,1,0,0,0,0,0,1
2812,"After researching, she realized she could plant succulents.",1,1,0,1,0,0,0,1
2813,Succulents are easy to take care of.,0,0,0,0,0,0,0,0
2814,The succulent garden she planted looked great.,1,0,0,1,0,0,0,1
2815,Cam is so tired.,1,0,0,0,0,0,0,1
2816,He lays down to take a nap.,0,0,0,0,0,0,0,0
2817,He can not fall to sleep.,0,0,1,1,1,0,0,1
2818,He gets up and eats a snack and watches some television.,0,0,0,0,0,0,0,1
2819,He falls asleep on the couch while watching his show.,1,0,0,0,0,0,0,0
2820,Kenny walked into his new classroom.,0,0,1,0,0,0,0,1
2821,The teacher introduced him to the other classmates.,0,1,0,0,0,0,0,1
2822,"However, one of the boys came up to Kenny.",0,0,1,1,0,0,0,1
2823,Kenny got bit on the arm by him.,0,0,0,1,0,0,1,0
2824,They fought with each other using their fists.,0,0,1,1,0,0,1,1
2825,My first day on the job I was extremely nervous.,0,0,1,0,0,0,0,1
2826,I didn't know anyone or what to do.,0,0,1,0,0,0,0,0
2827,My supervisor gave me  vague instructions and threw me to the wolves.,0,0,1,0,0,1,1,0
2828,My co worker knew I was new and took it upon himself to train me.,1,1,0,0,0,0,0,1
2829,We became close friends and he made my time there much easier.,1,1,0,0,0,0,0,0
2830,Tom liked really weird music.,1,0,0,0,0,0,0,0
2831,He was dating a girl with different tastes.,1,1,1,1,0,0,0,1
2832,Every time they hung out they argued over what to listen to.,0,0,0,0,1,1,1,0
2833,Tom was more open to it over all.,1,1,0,1,0,0,1,1
2834,Eventually his girlfriend controlled the playlists more.,1,1,0,0,0,0,0,1
2835,Kenneth fell into a big depression.,0,0,0,0,1,0,0,0
2836,He had a very hard time reaching out to his friends for help.,0,0,1,0,1,0,0,0
2837,He'd take too many medicines to ease the pain.,0,0,0,0,1,0,0,0
2838,"And when his friends came over, he didn't recognize them.",0,0,1,1,1,0,0,0
2839,"With patience and love, he managed to get better over time.",1,1,1,1,1,0,0,1
2840,Jim ordered a lasagna.,1,0,0,0,0,0,0,1
2841,He couldn't decide if using a spoon or fork was more appropriate.,0,0,0,0,0,0,0,0
2842,He asked his girlfriend for advice.,1,1,0,0,0,0,0,0
2843,His girlfriend told him he was being silly.,0,0,0,1,0,1,0,0
2844,Thankfully there were some sporks available at the counter.,1,0,0,0,0,0,0,0
2845,Allison was about to get to the airport for her trip.,1,1,1,0,0,0,0,1
2846,She reached into her pocket to find her glasses to help her see.,1,0,0,0,0,0,0,1
2847,To her dismay she found them completely broken.,1,0,1,1,1,1,1,0
2848,Allison did not know what to do.,0,0,1,1,0,0,0,0
2849,She ended up having to walk around with bad eyesight.,0,0,1,1,1,1,1,0
2850,James was on a little league team.,0,0,0,0,0,0,0,0
2851,He was scared of playing his first game.,0,0,1,0,0,0,0,1
2852,His dad practiced with him every day.,1,1,0,0,0,0,0,1
2853,"On game day, James was excited.",1,1,0,0,0,0,0,1
2854,He hit his first home run.,1,1,0,1,0,0,0,1
2855,Amanda has always loved to cook from scratch.,1,0,0,0,0,0,0,1
2856,She decided she would bake fresh banana bread.,1,1,0,0,0,0,0,1
2857,Amanda kneaded the dough after mixing the ingredients.,1,0,0,0,0,0,0,1
2858,She then left the dough on the counter to let it rise.,1,0,0,0,0,0,0,1
2859,Amanda served the bread to her friends after it was done.,1,1,0,0,0,0,0,1
2860,Angie liked going fast.,1,1,1,1,0,0,0,1
2861,She bought some new skates to help her do it.,1,0,0,0,0,0,0,1
2862,She put them on and took off down the trail.,1,1,0,1,0,0,0,1
2863,"Soon, she was flying down the path.",1,1,1,1,0,0,0,1
2864,THe new skates worked great!,1,1,1,1,0,0,0,1
2865,Sally was the manager of a restaurant.,0,0,0,0,0,0,0,0
2866,She had not been meeting the expectations of her job.,0,0,1,0,1,0,0,0
2867,She was careless in her work.,0,0,0,0,1,1,0,0
2868,Her boss fired her for talking on her phone too much.,0,0,1,1,1,1,1,0
2869,Sally filed for unemployment at her local government office after.,0,0,1,0,1,0,0,0
2870,Jasper noticed that after a day of hard work his feet always hurt.,0,0,0,1,1,0,0,0
2871,"He asked advice of his coworkers, but they had no suggestion.",0,0,0,0,1,0,0,1
2872,Finally he decided he might need a new pair of shoes.,0,0,0,0,0,0,0,1
2873,"After his first day at work wearing his new shoes, Jasper felt great.",1,0,0,1,0,0,0,0
2874,Jasper only wished he had bought new shoes Years ago.,1,0,0,1,0,0,0,0
2875,Kevin was a super-star comedian.,1,0,0,0,0,0,0,0
2876,He flew to Philadelphia for a show.,1,1,0,0,0,0,0,1
2877,"In a restaurant he met Duane, a teenager trying to be a comedian.",1,0,0,0,0,0,0,0
2878,The teenager started telling jokes like he learned from Kevin.,1,0,0,0,0,0,0,1
2879,But Kevin was offended and punched the teenager on his face.,0,0,1,1,1,1,1,1
2880,Margaret wanted to grow up to be a police officer.,1,0,0,0,0,0,0,1
2881,She was only eight but was very determined.,0,1,0,0,0,0,0,1
2882,Her mother came up one day with a present for her.,1,1,0,1,0,0,0,1
2883,Margaret was curious and excited as she opened the gift.,1,1,0,1,0,0,0,1
2884,It was a child-sized police officer uniform.,1,1,0,1,0,0,0,1
2885,My daughter wants to take her toddler to the Enchanted Village.,1,1,0,0,0,0,0,1
2886,This is a puppet show featuring early 20th century figurines.,1,0,0,0,0,0,0,1
2887,The show used to be displayed in a store in Boston.,0,0,0,0,0,0,0,0
2888,It has since moved to the suburbs.,0,0,0,0,0,0,0,1
2889,I will go but I think the Enchanted Village is spooky.,1,0,1,0,0,0,0,1
2890,Seth is a great drummer.,1,0,0,0,0,0,0,1
2891,He is looking for a band to join.,0,0,0,0,0,0,0,1
2892,He meets a guitarist at an open mic night.,0,0,0,0,0,0,0,1
2893,They team up and become a band.,1,1,0,0,0,0,0,1
2894,They still need a bass player.,1,1,0,0,0,0,0,1
2895,Gina's brother had a friend named Joe.,1,1,0,0,0,0,0,0
2896,Gina disliked like Joe and always left when he came around.,0,0,0,0,0,1,1,0
2897,One day Gina was at her friend Ruth's house and Joe came over.,0,0,0,1,0,1,0,0
2898,It was the first time he spoke to her.,1,1,1,1,0,0,0,1
2899,"Everything he had to say was rude, and filthy.",0,0,1,0,0,1,1,0
2900,Tina was walking down by the railroad tracks.,0,0,0,0,0,0,0,0
2901,She saw a homeless guy wavering on the track.,0,0,1,0,0,0,0,0
2902,"He was clearly drunk, a train coming in the distance.",0,0,1,1,1,1,0,1
2903,"She ran toward him, yelling and waving her hands.",0,0,1,1,1,0,0,0
2904,"With a burp, he stumbled off the track and passed out in a ditch.",1,0,0,1,1,1,1,1
2905,Rhonda waged a campaign to turn a vacant lot into a green space.,1,0,0,0,0,0,0,1
2906,She was pleased to see the empty field turned into a park.,1,0,0,1,0,0,0,0
2907,Rhonda watched from her house as the park filled with people.,1,1,0,0,0,0,0,1
2908,"Soon, the park was full of cars, loud radios and barking dogs.",0,0,0,0,0,0,0,0
2909,Rhonda thought wistfully of the quiet vacant lot.,1,0,0,0,1,0,0,0
2910,When the tide comes in it is impossible for me to drive to the store.,0,0,0,0,0,0,0,0
2911,"My house is not far away, but water covers the road at high tide.",0,0,0,0,0,0,0,0
2912,Yesterday I needed eggs urgently for a recipe I was making.,0,0,0,0,0,1,0,0
2913,My son offered to swim to the store for eggs.,1,1,0,1,0,0,0,1
2914,He swam to the store and walked home.,1,0,0,0,0,0,0,0
2915,Vanessa kept asking her mother to buy her a kitten.,0,0,0,0,0,0,0,1
2916,The mom hated cats so she barely listened.,0,0,0,0,1,1,1,0
2917,"But one night, she saw a stray cat in need of food and shelter.",0,0,0,1,1,0,0,1
2918,"Touched, she took him home to her daughter.",1,1,0,1,0,0,0,0
2919,"The cat was not a kitten, but it found a loving home.",1,0,0,1,0,0,0,0
2920,Blanche was an old fashioned kinda girl.,0,0,0,0,0,0,0,0
2921,She always full dressed up in public.,1,0,0,0,0,0,0,0
2922,"Despite her prudishness, she always got a lot of male attention.",1,0,0,0,0,0,0,1
2923,She feels like men want what they don't think they can get.,0,0,0,0,0,0,0,1
2924,"This way, she still gets dates whilst maintaining self respect.",1,0,0,0,0,0,0,1
2925,Sam loved to make salads.,1,0,0,0,0,0,0,0
2926,Sam would use only ingredients that he grew in his salads.,1,1,0,0,0,0,0,0
2927,"One day, Sam decided to start selling bagged salads.",1,1,1,1,0,0,0,1
2928,He doubled his vegetable production and started bagging.,1,0,0,0,0,0,0,1
2929,Sam now has acres of farmland and a successful salad business!,1,1,0,0,0,0,0,1
2930,Horace had always dreamed of owning his own coffee shop.,1,0,0,0,0,0,0,1
2931,He takes out a small business loan and finds a open retail space.,0,0,0,0,0,0,0,1
2932,He works very hard to design a modern look for his coffee shop.,1,1,1,1,0,0,0,1
2933,"On his first day, Horace has many customers who order coffee.",1,1,0,1,0,0,0,1
2934,He is very proud that he has finally opened a coffee shop.,1,0,0,1,0,0,0,1
2935,Sally had an important meeting a work very early.,0,0,0,1,0,0,0,1
2936,She got dressed in the dark so she wouldn't wake her husband.,0,0,0,0,0,0,0,1
2937,Half way through the meeting she noticed she had on different shoes.,0,0,0,1,0,0,0,0
2938,She made sure to keep her feet under the table.,0,0,0,1,0,0,0,0
2939,Fortunately no one else noticed her mismatched shoes.,0,0,1,0,0,0,0,0
2940,Molly was 17 and hadn't been driving very long.,0,0,0,0,0,0,0,1
2941,Molly's mom let her use the family car to go out with friends one day.,1,1,0,0,0,0,0,1
2942,Molly and her friends went shopping and then got in the car to go home.,1,1,0,0,0,0,0,1
2943,When Molly pulled out of the parking space she hit a pole behind her.,0,0,1,1,1,0,1,0
2944,Molly's parents were very made and revoked her driving privileges.,0,0,0,1,1,0,1,0
2945,Tilly was at the store pulling out some cash.,0,0,0,0,0,0,0,1
2946,She walked home with it.,0,1,0,0,0,0,0,1
2947,There her husband needed the cash for work.,1,1,0,1,0,0,0,0
2948,She tried to give it to him but couldn't find it.,0,0,0,0,1,1,0,0
2949,"She searched everywhere, tracing her steps but it was lost.",0,0,1,1,1,0,1,0
2950,Brenda went out to the city one night with her friends.,1,1,0,0,0,0,0,1
2951,They walked around town and went to several bars.,0,0,0,0,0,0,0,0
2952,"After leaving one bar, creepy men began to follow them.",0,0,1,1,0,1,1,1
2953,Brenda became worried and they hid inside a restaurant.,0,0,1,1,0,1,0,1
2954,"When they got inside, they called a cab and went home.",0,0,0,0,0,0,0,0
2955,Jeremy wants a new pair of shoes.,0,0,0,0,0,0,0,1
2956,He goes to the shoe store and talks to the owner.,1,1,0,0,0,0,0,1
2957,The owner tells him he makes all the shoes by hand.,1,0,0,0,0,0,0,0
2958,"Jim orders a pair, the owner works hard but realizes he messed up.",1,0,0,0,0,0,1,1
2959,The owner made a mistake and decided to make Jim two pairs at no cost.,1,1,0,1,0,0,0,1
2960,Anna was twenty one and wanted to buy her own house.,1,1,1,0,0,0,0,1
2961,She worked as a waitress whenever she could.,1,0,0,0,0,0,0,1
2962,She scrimped and saved all her money.,1,0,0,0,0,0,0,1
2963,She went house hunting and found the perfect house.,1,1,0,1,0,0,0,1
2964,Anna now has a home of her own!,1,1,0,0,0,0,0,1
2965,Jay wanted to learn how to defend himself.,0,0,0,0,0,0,0,1
